Timestamp,Views
2018-08-24 13:00:00,4179558
2018-08-24 14:00:00,4340821
2018-08-24 15:00:00,4394531
2018-08-24 16:00:00,4513701
2018-08-24 17:00:00,4604714
2018-08-24 18:00:00,4649836
2018-08-24 19:00:00,4697814
2018-08-24 20:00:00,4710643
2018-08-24 21:00:00,4718742
2018-08-24 22:00:00,4727297
2018-08-24 23:00:00,4737165
2018-08-25 00:00:00,4747084
2018-08-25 01:00:00,4774446
2018-08-25 02:00:00,4886105
2018-08-25 03:00:00,4969501
2018-08-25 04:00:00,5126369
2018-08-25 05:00:00,5197190
2018-08-25 06:00:00,5330014
2018-08-25 07:00:00,5382042
2018-08-25 08:00:00,5471714
2018-08-25 09:00:00,5522147
2018-08-25 10:00:00,5566443
2018-08-25 11:00:00,5663246
2018-08-25 12:00:00,5723209
2018-08-25 13:00:00,5703510
2018-08-25 14:00:00,5997156
2018-08-25 15:00:00,6085546
2018-08-25 16:00:00,6174560
2018-08-25 17:00:00,6208560
2018-08-25 18:00:00,6272091
2018-08-25 19:00:00,6305211
2018-08-25 20:00:00,6317542
2018-08-25 21:00:00,6326783
2018-08-25 22:00:00,6335249
2018-08-25 23:00:00,6342950
2018-08-26 00:00:00,6349460
2018-08-26 01:00:00,6371609
2018-08-26 02:00:00,6411984
2018-08-26 03:00:00,6484057
2018-08-26 04:00:00,6646481
2018-08-26 05:00:00,6736651
2018-08-26 06:00:00,6826225
2018-08-26 07:00:00,6906216
2018-08-26 08:00:00,6976489
2018-08-26 09:00:00,7026469
2018-08-26 10:00:00,7080938
2018-08-26 11:00:00,7165360
2018-08-26 12:00:00,7267488
2018-08-26 13:00:00,7579683
2018-08-26 14:00:00,7657443
2018-08-26 15:00:00,7862791
2018-08-26 16:00:00,7908901
2018-08-26 17:00:00,7939908
2018-08-26 18:00:00,7982292
2018-08-26 19:00:00,8008394
2018-08-26 20:00:00,8019941
2018-08-26 21:00:00,8027750
2018-08-26 22:00:00,8037561
2018-08-26 23:00:00,8044578
2018-08-27 00:00:00,8052738
2018-08-27 01:00:00,8076528
2018-08-27 02:00:00,8144099
2018-08-27 03:00:00,8223019
2018-08-27 04:00:00,8332445
2018-08-27 05:00:00,8390624
2018-08-27 06:00:00,8541879
2018-08-27 07:00:00,8604747
2018-08-27 08:00:00,8725634
2018-08-27 09:00:00,8760716
2018-08-27 10:00:00,8860028
2018-08-27 11:00:00,8940862
2018-08-27 12:00:00,9012932
2018-08-27 13:00:00,9337146
2018-08-27 14:00:00,9560631
2018-08-27 15:00:00,9635722
2018-08-27 16:00:00,9683716
2018-08-27 17:00:00,9706925
2018-08-27 18:00:00,9789548
2018-08-27 19:00:00,9857725
2018-08-27 20:00:00,9870952
2018-08-27 21:00:00,9879157
2018-08-27 22:00:00,9887744
2018-08-27 23:00:00,9896013
2018-08-28 00:00:00,9903408
2018-08-28 01:00:00,9947222
2018-08-28 02:00:00,10038220
2018-08-28 03:00:00,10106931
2018-08-28 04:00:00,10193018
2018-08-28 05:00:00,10263810
2018-08-28 06:00:00,10340794
2018-08-28 07:00:00,10370385
2018-08-28 08:00:00,10524749
2018-08-28 09:00:00,10560090
2018-08-28 10:00:00,10667967
2018-08-28 11:00:00,10693124
2018-08-28 12:00:00,10824798
2018-08-28 13:00:00,11068907
2018-08-28 14:00:00,11136889
2018-08-28 15:00:00,11273926
2018-08-28 16:00:00,11321923
2018-08-28 17:00:00,11353898
2018-08-28 18:00:00,11412530
2018-08-28 19:00:00,11456017
2018-08-28 20:00:00,11464225
2018-08-28 21:00:00,11470190
2018-08-28 22:00:00,11475539
2018-08-28 23:00:00,11482739
2018-08-29 00:00:00,11488950
2018-08-29 01:00:00,11497664
2018-08-29 02:00:00,11538067
2018-08-29 03:00:00,11593699
2018-08-29 04:00:00,11690221
2018-08-29 05:00:00,11774514
2018-08-29 06:00:00,11935753
2018-08-29 07:00:00,12002385
2018-08-29 08:00:00,12118006
2018-08-29 09:00:00,12176113
2018-08-29 10:00:00,12247826
2018-08-29 11:00:00,12300813
2018-08-29 12:00:00,12334978
2018-08-29 13:00:00,12636385
2018-08-29 14:00:00,12821461
2018-08-29 15:00:00,12879196
2018-08-29 16:00:00,12980922
2018-08-29 17:00:00,12992369
2018-08-29 18:00:00,13044598
2018-08-29 19:00:00,13088166
2018-08-29 20:00:00,13134646
2018-08-29 21:00:00,13143215
2018-08-29 22:00:00,13150204
2018-08-29 23:00:00,13155936
2018-08-30 00:00:00,13161514
2018-08-30 01:00:00,13174308
2018-08-30 02:00:00,13242800
2018-08-30 03:00:00,13302573
2018-08-30 04:00:00,13453424
2018-08-30 05:00:00,13511778
2018-08-30 06:00:00,13692909
2018-08-30 07:00:00,13752273
2018-08-30 08:00:00,13854546
2018-08-30 09:00:00,13907437
2018-08-30 10:00:00,13975553
2018-08-30 11:00:00,14040721
2018-08-30 12:00:00,14095040
2018-08-30 13:00:00,14322769
2018-08-30 14:00:00,14448842
2018-08-30 15:00:00,14481850
2018-08-30 16:00:00,14594232
2018-08-30 17:00:00,14610391
2018-08-30 18:00:00,14617667
2018-08-30 19:00:00,14623934
2018-08-30 20:00:00,14632038
2018-08-30 21:00:00,14636991
2018-08-30 22:00:00,14641904
2018-08-30 23:00:00,14647979
2018-08-31 00:00:00,14652090
2018-08-31 01:00:00,14657386
2018-08-31 02:00:00,14663016
2018-08-31 03:00:00,14669296
2018-08-31 04:00:00,14675745
2018-08-31 05:00:00,14681600
2018-08-31 06:00:00,14686685
2018-08-31 07:00:00,14691423
2018-08-31 08:00:00,14696272
2018-08-31 09:00:00,14700801
2018-08-31 10:00:00,14706984
2018-08-31 11:00:00,14712181
2018-08-31 12:00:00,14717514
2018-08-31 13:00:00,14833425
2018-08-31 14:00:00,14881444
2018-08-31 15:00:00,14886822
2018-08-31 16:00:00,14893240
2018-08-31 17:00:00,14886212
2018-08-31 18:00:00,14892951
2018-08-31 19:00:00,14899761
2018-08-31 20:00:00,14904892
2018-08-31 21:00:00,14910633
2018-08-31 22:00:00,14915558
2018-08-31 23:00:00,14919067
2018-09-01 00:00:00,14925253
2018-09-01 01:00:00,14930651
2018-09-01 02:00:00,14935504
2018-09-01 03:00:00,14940919
2018-09-01 04:00:00,14946271
2018-09-01 05:00:00,14951436
2018-09-01 06:00:00,14956097
2018-09-01 07:00:00,14961823
2018-09-01 08:00:00,14966450
2018-09-01 09:00:00,14971200
2018-09-01 10:00:00,14976177
2018-09-01 11:00:00,14981461
2018-09-01 12:00:00,14985019
2018-09-01 13:00:00,14989719
2018-09-01 14:00:00,14986678
2018-09-01 15:00:00,14991932
2018-09-01 16:00:00,14982223
2018-09-01 17:00:00,14987997
2018-09-01 18:00:00,14995539
2018-09-01 19:00:00,15001229
2018-09-01 20:00:00,15007824
2018-09-01 21:00:00,15011790
2018-09-01 22:00:00,15018644
2018-09-01 23:00:00,15023204
2018-09-02 00:00:00,15027838
2018-09-02 01:00:00,15032306
2018-09-02 02:00:00,15036517
2018-09-02 03:00:00,15041114
2018-09-02 04:00:00,15046420
2018-09-02 05:00:00,15051620
2018-09-02 06:00:00,15056554
2018-09-02 07:00:00,15061557
2018-09-02 08:00:00,15065910
2018-09-02 09:00:00,15070338
2018-09-02 10:00:00,15075136
2018-09-02 11:00:00,15079408
2018-09-02 12:00:00,15083707
2018-09-02 13:00:00,15084612
2018-09-02 14:00:00,15056338
2018-09-02 15:00:00,15056734
2018-09-02 16:00:00,15062195
2018-09-02 17:00:00,15067691
2018-09-02 18:00:00,15072889
2018-09-02 19:00:00,15078799
2018-09-02 20:00:00,15083467
2018-09-02 21:00:00,15087583
2018-09-02 22:00:00,15093446
2018-09-02 23:00:00,15097633
2018-09-03 00:00:00,15102387
2018-09-03 01:00:00,15106790
2018-09-03 02:00:00,15110312
2018-09-03 03:00:00,15115337
2018-09-03 04:00:00,15120490
2018-09-03 05:00:00,15124534
2018-09-03 06:00:00,15128617
2018-09-03 07:00:00,15132754
2018-09-03 08:00:00,15136292
2018-09-03 09:00:00,15139102
