Timestamp,Views
2018-08-27 19:00:00,9857725
2018-08-27 19:30:00,9866445
2018-08-27 20:00:00,9870952
2018-08-27 20:30:00,9875505
2018-08-27 21:00:00,9879157
2018-08-27 21:30:00,9883336
2018-08-27 22:00:00,9887744
2018-08-27 22:30:00,9892371
2018-08-27 23:00:00,9896013
2018-08-27 23:30:00,9900599
2018-08-28 00:00:00,9903408
2018-08-28 00:30:00,9914500
2018-08-28 01:00:00,9947222
2018-08-28 01:30:00,9989053
2018-08-28 02:00:00,10038220
2018-08-28 02:30:00,10073197
2018-08-28 03:00:00,10106931
2018-08-28 03:30:00,10154127
2018-08-28 04:00:00,10193018
2018-08-28 04:30:00,10226713
2018-08-28 05:00:00,10263810
2018-08-28 05:30:00,10312520
2018-08-28 06:00:00,10340794
2018-08-28 06:30:00,10342291
2018-08-28 07:00:00,10370385
2018-08-28 07:30:00,10457440
2018-08-28 08:00:00,10524749
2018-08-28 08:30:00,10529974
2018-08-28 09:00:00,10560090
2018-08-28 09:30:00,10649702
2018-08-28 10:00:00,10667967
2018-08-28 10:30:00,10669626
2018-08-28 11:00:00,10693124
2018-08-28 11:30:00,10699082
2018-08-28 12:00:00,10824798
2018-08-28 12:30:00,10845860
2018-08-28 13:00:00,11068907
2018-08-28 13:30:00,11107753
2018-08-28 14:00:00,11136889
2018-08-28 14:30:00,11152867
2018-08-28 15:00:00,11273926
2018-08-28 15:30:00,11298905
2018-08-28 16:00:00,11321923
2018-08-28 16:30:00,11334168
2018-08-28 17:00:00,11353898
2018-08-28 17:30:00,11393328
2018-08-28 18:00:00,11412530
2018-08-28 18:30:00,11440380
2018-08-28 19:00:00,11456017
2018-08-28 19:30:00,11459992
2018-08-28 20:00:00,11464225
2018-08-28 20:30:00,11467610
2018-08-28 21:00:00,11470190
2018-08-28 21:30:00,11472712
2018-08-28 22:00:00,11475539
2018-08-28 22:30:00,11479515
2018-08-28 23:00:00,11482739
2018-08-28 23:30:00,11486108
2018-08-29 00:00:00,11488950
2018-08-29 00:30:00,11492191
2018-08-29 01:00:00,11497664
2018-08-29 01:30:00,11515026
2018-08-29 02:00:00,11538067
2018-08-29 02:30:00,11562434
2018-08-29 03:00:00,11593699
2018-08-29 03:30:00,11644032
2018-08-29 04:00:00,11690221
2018-08-29 04:30:00,11731105
2018-08-29 05:00:00,11774514
2018-08-29 05:30:00,11877601
2018-08-29 06:00:00,11935753
2018-08-29 06:30:00,11969837
2018-08-29 07:00:00,12002385
2018-08-29 07:30:00,12079899
2018-08-29 08:00:00,12118006
2018-08-29 08:30:00,12138459
2018-08-29 09:00:00,12176113
2018-08-29 09:30:00,12223933
2018-08-29 10:00:00,12247826
2018-08-29 10:30:00,12267176
2018-08-29 11:00:00,12300813
2018-08-29 11:30:00,12324294
2018-08-29 12:00:00,12334978
2018-08-29 12:30:00,12347763
2018-08-29 13:00:00,12636385
2018-08-29 13:30:00,12693175
2018-08-29 14:00:00,12821461
2018-08-29 14:30:00,12836544
2018-08-29 15:00:00,12879196
2018-08-29 15:30:00,12939347
2018-08-29 16:00:00,12980922
2018-08-29 16:30:00,12984410
2018-08-29 17:00:00,12992369
2018-08-29 17:30:00,13017532
2018-08-29 18:00:00,13044598
2018-08-29 18:30:00,13053512
2018-08-29 19:00:00,13088166
2018-08-29 19:30:00,13113831
2018-08-29 20:00:00,13134646
2018-08-29 20:30:00,13139627
2018-08-29 21:00:00,13143215
2018-08-29 21:30:00,13146242
2018-08-29 22:00:00,13150204
2018-08-29 22:30:00,13153497
2018-08-29 23:00:00,13155936
2018-08-29 23:30:00,13157962
2018-08-30 00:00:00,13161514
2018-08-30 00:30:00,13164503
2018-08-30 01:00:00,13174308
2018-08-30 01:30:00,13208204
2018-08-30 02:00:00,13242800
2018-08-30 02:30:00,13264217
2018-08-30 03:00:00,13302573
2018-08-30 03:30:00,13374072
2018-08-30 04:00:00,13453424
2018-08-30 04:30:00,13472449
2018-08-30 05:00:00,13511778
2018-08-30 05:30:00,13635424
2018-08-30 06:00:00,13692909
2018-08-30 06:30:00,13720944
2018-08-30 07:00:00,13752273
2018-08-30 07:30:00,13811626
2018-08-30 08:00:00,13854546
2018-08-30 08:30:00,13875321
2018-08-30 09:00:00,13907437
2018-08-30 09:30:00,13945354
2018-08-30 10:00:00,13975553
2018-08-30 10:30:00,14016091
2018-08-30 11:00:00,14040721
2018-08-30 11:30:00,14083544
2018-08-30 12:00:00,14095040
2018-08-30 12:30:00,14106100
2018-08-30 13:00:00,14322769
2018-08-30 13:30:00,14428792
2018-08-30 14:00:00,14448842
2018-08-30 14:30:00,14461778
2018-08-30 15:00:00,14481850
2018-08-30 15:30:00,14562976
2018-08-30 16:00:00,14594232
2018-08-30 16:30:00,14605344
2018-08-30 17:00:00,14610391
2018-08-30 17:30:00,14614567
2018-08-30 18:00:00,14617667
2018-08-30 18:30:00,14619473
2018-08-30 19:00:00,14623934
2018-08-30 19:30:00,14628803
2018-08-30 20:00:00,14632038
2018-08-30 20:30:00,14634494
2018-08-30 21:00:00,14636991
2018-08-30 21:30:00,14639323
2018-08-30 22:00:00,14641904
2018-08-30 22:30:00,14644806
2018-08-30 23:00:00,14647979
2018-08-30 23:30:00,14650150
2018-08-31 00:00:00,14652090
2018-08-31 00:30:00,14654452
2018-08-31 01:00:00,14657386
2018-08-31 01:30:00,14660520
2018-08-31 02:00:00,14663016
2018-08-31 02:30:00,14666417
2018-08-31 03:00:00,14669296
2018-08-31 03:30:00,14672990
2018-08-31 04:00:00,14675745
2018-08-31 04:30:00,14678865
2018-08-31 05:00:00,14681600
2018-08-31 05:30:00,14684622
2018-08-31 06:00:00,14686685
2018-08-31 06:30:00,14689262
2018-08-31 07:00:00,14691423
2018-08-31 07:30:00,14693932
2018-08-31 08:00:00,14696272
2018-08-31 08:30:00,14698527
2018-08-31 09:00:00,14700801
2018-08-31 09:30:00,14704671
2018-08-31 10:00:00,14706984
2018-08-31 10:30:00,14709720
2018-08-31 11:00:00,14712181
2018-08-31 11:30:00,14715024
2018-08-31 12:00:00,14717514
2018-08-31 12:30:00,14831142
2018-08-31 13:00:00,14833425
2018-08-31 13:30:00,14878696
2018-08-31 14:00:00,14881444
2018-08-31 14:30:00,14883848
2018-08-31 15:00:00,14886822
2018-08-31 15:30:00,14889955
2018-08-31 16:00:00,14893240
2018-08-31 16:30:00,14883820
2018-08-31 17:00:00,14886212
2018-08-31 17:30:00,14889349
2018-08-31 18:00:00,14892951
2018-08-31 18:30:00,14895949
2018-08-31 19:00:00,14899761
2018-08-31 19:30:00,14902682
2018-08-31 20:00:00,14904892
2018-08-31 20:30:00,14907728
2018-08-31 21:00:00,14910633
2018-08-31 21:30:00,14912627
2018-08-31 22:00:00,14915558
2018-08-31 22:30:00,14917204
2018-08-31 23:00:00,14919067
2018-08-31 23:30:00,14921728
2018-09-01 00:00:00,14925253
2018-09-01 00:30:00,14927963
2018-09-01 01:00:00,14930651
2018-09-01 01:30:00,14932910
2018-09-01 02:00:00,14935504
2018-09-01 02:30:00,14937971
2018-09-01 03:00:00,14940919
2018-09-01 03:30:00,14943728
2018-09-01 04:00:00,14946271
2018-09-01 04:30:00,14948141
2018-09-01 05:00:00,14951436
2018-09-01 05:30:00,14954102
2018-09-01 06:00:00,14956097
2018-09-01 06:30:00,14959397
2018-09-01 07:00:00,14961823
2018-09-01 07:30:00,14964425
2018-09-01 08:00:00,14966450
2018-09-01 08:30:00,14968399
2018-09-01 09:00:00,14971200
2018-09-01 09:30:00,14973852
2018-09-01 10:00:00,14976177
2018-09-01 10:30:00,14978741
2018-09-01 11:00:00,14981461
2018-09-01 11:30:00,14983081
2018-09-01 12:00:00,14985019
2018-09-01 12:30:00,14987484
2018-09-01 13:00:00,14989719
2018-09-01 13:30:00,14989356
2018-09-01 14:00:00,14986678
2018-09-01 14:30:00,14989641
2018-09-01 15:00:00,14991932
2018-09-01 15:30:00,14993975
2018-09-01 16:00:00,14982223
2018-09-01 16:30:00,14984883
2018-09-01 17:00:00,14987997
2018-09-01 17:30:00,14992086
2018-09-01 18:00:00,14995539
2018-09-01 18:30:00,14998846
2018-09-01 19:00:00,15001229
2018-09-01 19:30:00,15003576
2018-09-01 20:00:00,15007824
2018-09-01 20:30:00,15010399
2018-09-01 21:00:00,15011790
2018-09-01 21:30:00,15015403
2018-09-01 22:00:00,15018644
